session_id,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,hours_remaining
154,2.5,1,53.8,5,0,1,0,53.4,0.07
154,1.0,1,64.1,5,0,1,0,53.5,0.17
155,56.5,1,46.5,4,0,0,0,55.9,3.99
155,55.3,1,64.9,2,0,0,0,32.6,3.84
155,54.1,1,36.7,5,0,0,0,51.3,4.32
155,53.0,1,56.3,1,0,0,0,58.6,4.43
155,52.1,1,48.4,2,0,0,0,59.1,3.71
155,51.0,1,63.4,2,0,0,0,59.8,3.25
155,49.7,1,54.6,5,0,0,0,51.5,3.34
155,48.6,1,51.5,4,0,0,0,53.8,3.94
155,47.5,1,82.0,2,0,0,0,45.8,3.2
155,46.3,1,55.1,2,0,0,0,42.4,2.79
155,45.0,1,89.3,2,0,0,0,51.0,2.08
155,43.2,1,54.6,2,0,0,0,50.1,2.69
155,41.9,1,51.3,2,0,0,0,52.8,2.76
155,40.6,1,82.5,2,0,0,0,74.7,2.07
155,39.0,1,86.7,2,0,0,0,58.5,1.89
155,37.4,1,57.0,2,0,0,0,45.7,2.39
155,36.0,1,64.5,2,0,0,0,44.0,2.26
155,34.6,1,89.3,2,0,0,0,72.9,1.6
155,32.9,1,89.9,2,0,0,0,58.6,1.91
155,31.6,1,84.3,2,0,0,0,74.1,1.64
155,30.1,1,91.3,2,0,0,0,68.7,1.57
155,28.7,1,85.9,2,0,0,0,57.1,1.9
155,27.3,1,67.0,2,0,0,0,49.8,1.66
155,25.9,1,70.0,2,0,0,0,49.3,1.47
155,24.5,1,60.0,2,1,0,0,62.1,1.64
155,23.3,1,59.3,2,1,0,0,59.9,1.23
155,21.6,1,53.9,2,1,0,0,60.9,1.37
155,20.4,1,72.1,2,0,0,0,57.9,1.18
155,19.1,1,70.7,2,0,0,0,57.6,1.31
155,17.7,1,51.7,2,0,0,0,73.9,0.92
155,16.4,1,87.2,2,0,0,0,48.4,1.02
155,15.0,1,92.8,2,0,0,0,67.2,0.77
155,13.6,1,52.6,2,0,0,0,67.2,0.59
155,12.0,1,89.9,2,0,0,0,59.2,0.65
155,10.7,1,80.3,2,0,0,0,48.4,0.42
155,9.2,1,49.7,4,0,0,0,26.4,0.76
155,8.2,1,48.7,2,0,0,0,42.4,0.52
155,6.8,1,95.5,2,0,0,0,70.1,0.61
155,5.3,1,87.3,4,0,0,0,67.2,0.35
155,3.9,1,61.2,3,0,0,0,62.8,0.29
155,2.3,1,89.8,4,0,0,0,56.4,0.05
155,0.9,1,73.5,4,0,0,0,78.3,0.0
156,90.8,1,80.7,1,1,1,0,65.7,4.52
156,89.2,1,61.3,1,1,1,0,86.1,5.58
156,88.0,1,60.9,3,1,1,0,80.7,4.09
156,86.2,1,66.2,1,1,1,0,64.7,5.14
156,84.8,1,89.4,4,1,1,0,65.9,4.62
156,83.0,1,88.8,4,1,1,0,57.9,4.65
156,81.5,1,92.3,3,1,1,0,74.8,3.6
156,79.6,1,99.7,1,1,1,0,79.9,4.43
156,77.9,1,76.5,1,1,1,0,55.5,3.7
156,76.3,1,79.4,3,1,1,0,72.8,3.39
156,74.5,1,39.2,1,1,1,0,15.8,5.22
156,73.2,1,32.6,1,1,1,0,10.5,6.11
156,72.0,1,24.2,1,1,1,0,33.9,5.33
156,70.7,1,42.0,4,1,1,0,26.8,5.0
156,69.8,1,31.8,4,1,1,0,20.3,5.46
156,68.7,1,24.2,5,1,1,0,15.1,4.95
156,67.5,1,43.8,1,1,1,0,17.7,4.41
156,66.2,1,25.6,5,1,1,0,24.2,4.58
156,65.0,1,15.3,4,1,1,0,17.6,4.93
156,63.9,1,32.4,1,1,1,0,19.1,4.64
156,62.7,1,42.7,4,1,1,0,32.2,4.25
156,61.5,1,43.1,4,1,1,0,14.0,5.12
156,60.4,1,30.9,5,1,1,0,23.3,4.77
156,59.3,1,23.0,4,1,1,0,28.5,4.01
156,58.2,1,39.9,5,1,1,0,25.9,3.8
156,57.0,1,22.9,5,1,1,0,18.3,4.8
156,55.9,1,43.0,5,1,1,0,25.1,3.4
156,54.5,1,22.2,4,1,1,0,20.8,3.7
156,53.1,1,19.4,4,1,1,0,17.1,4.19
156,52.1,1,39.7,1,1,1,0,17.4,3.79
156,51.0,1,95.8,3,1,1,0,71.2,2.7
156,49.3,1,89.2,3,1,1,0,62.9,1.76
156,47.0,1,97.2,2,1,1,0,59.8,2.12
156,45.1,1,76.5,4,1,1,0,82.0,2.64
156,43.6,1,87.8,3,1,1,0,61.5,1.57
156,41.5,1,62.2,2,1,1,0,63.9,2.14
156,39.6,1,83.2,2,1,1,0,63.4,2.05
156,37.8,1,92.6,2,1,1,0,81.5,1.56
156,35.8,1,88.9,3,1,1,0,94.2,1.37
156,33.6,1,98.6,1,1,1,0,82.3,1.91
156,31.8,1,80.0,3,1,0,0,91.0,1.38
156,30.3,1,93.5,1,1,0,0,59.4,1.4
156,28.6,1,93.1,2,1,0,0,63.8,1.38
156,26.9,1,75.7,4,1,0,0,62.7,1.65
156,25.3,1,87.5,4,1,0,0,67.2,1.55
156,23.9,1,86.7,4,1,0,0,79.4,1.28
156,22.4,1,85.0,3,1,0,0,83.9,0.87
156,20.5,1,76.0,2,1,0,0,56.7,1.08
156,18.9,1,77.4,3,1,0,0,63.2,0.92
156,16.9,1,81.9,1,1,0,0,78.7,0.81
156,15.2,1,40.0,4,1,0,0,23.5,1.1
156,14.2,1,30.5,1,1,0,0,22.2,1.28
156,13.2,1,29.3,1,1,0,0,19.5,0.83
156,12.0,1,15.4,4,1,0,0,25.5,0.97
156,11.1,1,39.2,4,1,0,0,13.2,0.86
156,10.2,1,38.7,4,1,0,0,20.8,0.93
156,9.3,1,27.7,1,1,0,0,10.1,0.93
156,8.3,1,25.3,4,1,0,0,27.6,0.57
156,7.2,1,27.7,1,1,0,0,12.8,0.7
156,6.1,1,66.9,1,1,0,0,45.5,0.01
157,69.2,1,50.5,2,0,1,0,49.2,3.8
157,67.7,1,41.6,1,0,1,0,57.9,4.36
157,66.7,1,50.2,1,0,1,0,41.9,4.28
157,65.3,1,22.4,4,0,1,0,25.4,4.64
157,64.2,1,18.7,5,0,1,0,31.9,5.58
157,63.5,1,35.0,5,0,1,0,31.7,5.77
157,62.4,1,25.2,4,0,1,0,19.8,4.77
157,61.5,1,29.5,4,0,1,0,32.6,4.74
157,60.5,1,39.9,1,0,1,0,32.8,3.94
157,59.2,1,37.1,5,0,1,0,17.8,5.2
157,58.2,1,33.9,5,0,1,0,32.8,4.89
157,57.1,1,40.9,5,0,1,0,11.5,4.9
157,56.1,1,35.3,1,0,1,0,14.9,4.88
157,55.2,1,30.2,5,0,1,0,18.3,4.52
157,54.1,1,32.6,1,0,1,0,10.7,4.19
157,53.2,1,21.5,4,0,1,0,30.2,4.1
157,52.1,1,20.7,1,0,1,0,19.4,4.69
157,51.3,1,38.2,5,0,1,0,25.1,4.32
157,50.3,1,28.3,4,0,1,0,17.7,3.53
157,49.1,1,96.0,3,0,1,0,95.3,1.71
157,46.9,1,76.4,3,0,1,0,87.0,1.86
157,44.7,1,84.3,3,0,1,0,85.5,2.03
157,43.0,1,75.0,3,0,1,0,98.7,1.57
157,40.8,1,69.1,3,0,1,0,74.2,1.89
157,39.2,1,93.2,3,0,1,0,88.2,1.66
157,37.0,1,59.1,2,0,1,0,54.2,2.24
157,35.8,1,58.2,2,0,1,0,58.4,1.78
157,34.1,1,61.4,2,0,1,0,43.9,1.91
157,32.5,1,56.0,2,0,1,0,56.8,1.71
157,30.9,1,53.1,2,0,1,0,46.6,2.07
157,29.6,0,0.0,0,0,1,0,5.8,4.51
157,28.8,0,0.0,0,0,1,0,4.3,4.9
157,28.4,0,0.0,0,0,1,0,11.5,5.52
157,28.0,0,0.0,0,0,0,0,11.0,5.89
157,27.7,1,88.6,2,0,0,0,47.2,1.36
157,26.1,1,76.1,1,0,0,0,71.4,1.65
157,24.7,1,99.4,3,0,0,0,94.7,0.9
157,22.9,1,67.5,2,0,0,0,69.2,1.27
157,21.4,1,76.3,4,0,0,0,63.4,1.03
157,20.0,1,87.5,3,0,0,0,77.8,1.08
157,18.4,1,30.3,5,1,0,0,55.1,1.59
157,17.4,1,38.9,1,1,0,0,39.3,1.24
157,16.3,1,42.2,2,1,0,0,57.7,0.7
157,14.8,1,61.4,5,1,0,0,58.0,0.97
157,13.3,1,59.6,1,1,0,0,50.5,0.73
157,12.0,1,31.6,1,1,0,0,56.0,0.8
157,10.8,0,0.0,0,1,0,0,10.5,1.97
157,10.5,0,0.0,0,1,0,0,8.4,1.93
157,10.0,0,0.0,0,1,0,0,6.7,2.23
157,9.8,0,0.0,0,1,0,0,11.2,2.03
157,9.5,1,40.4,2,1,0,0,57.5,0.65
157,8.1,1,35.0,1,1,0,0,40.9,0.67
157,7.1,1,69.4,4,1,0,0,53.4,0.6
157,5.9,1,40.1,1,1,0,0,50.6,0.7
157,4.6,1,50.6,4,1,0,0,33.9,0.53
157,3.3,1,74.6,3,1,0,0,93.1,0.0
157,1.4,1,70.4,3,1,1,0,88.5,0.0
158,98.1,1,77.5,1,1,0,0,56.8,6.46
158,96.9,1,95.6,2,1,0,0,58.1,5.1
158,95.4,1,39.0,2,1,0,0,53.3,6.55
158,94.1,1,35.1,5,1,0,0,30.4,7.16
158,92.8,1,44.2,2,1,0,0,25.4,6.11
158,91.4,1,37.9,1,1,0,0,25.7,8.32
158,90.6,1,60.9,2,1,0,0,37.1,5.08
158,89.1,1,69.6,4,1,0,0,38.7,5.96
158,87.9,1,51.7,4,1,0,0,55.3,6.21
158,86.7,1,64.2,5,1,0,0,34.9,7.04
158,85.5,1,45.9,1,0,0,0,26.8,5.91
158,84.3,0,0.0,0,0,0,0,9.3,21.44
158,83.9,0,0.0,0,0,0,0,6.2,18.81
158,83.5,0,0.0,0,0,0,0,5.9,16.87
158,83.1,0,0.0,0,0,0,0,7.5,18.57
158,82.6,1,88.8,3,0,0,0,76.3,4.45
158,81.1,1,83.1,3,0,0,0,85.4,3.55
158,79.2,1,66.2,3,0,0,0,94.2,4.08
158,77.6,1,75.8,3,0,0,0,79.4,3.66
158,75.7,1,77.3,3,0,0,0,88.0,3.83
158,74.3,1,94.4,3,0,0,0,85.2,2.9
158,72.4,1,77.3,3,0,0,0,88.9,3.37
158,70.6,1,94.8,3,0,0,0,86.2,3.11
158,68.8,1,71.8,3,0,0,0,75.5,4.02
158,67.4,1,84.1,3,0,0,0,72.8,3.34
158,65.7,1,93.5,3,0,0,0,97.2,3.22
158,64.0,1,94.3,3,0,0,0,75.7,2.7
158,61.9,1,94.2,3,0,0,0,92.8,2.48
158,59.9,1,68.0,3,0,0,0,75.0,2.58
158,57.9,1,80.3,3,0,0,0,98.2,3.11
158,56.3,1,43.7,5,0,0,0,34.7,5.52
158,55.5,1,22.2,4,0,0,0,28.7,4.57
158,54.4,1,35.3,5,0,0,0,22.7,4.53
158,53.5,1,42.4,5,0,1,0,27.2,4.03
158,52.2,1,43.9,1,0,1,0,33.4,3.77
158,51.2,1,19.3,1,0,1,0,29.1,4.3
158,50.1,1,28.8,4,0,1,0,13.0,4.42
158,49.4,1,17.7,4,0,1,0,26.0,3.99
158,48.5,1,16.0,5,0,1,0,12.6,4.47
158,47.5,1,21.4,5,0,1,0,10.6,4.04
158,46.6,1,33.8,5,0,1,0,21.0,4.04
158,45.6,1,40.5,5,0,1,0,15.8,4.03
158,44.5,1,22.9,1,0,1,0,19.4,3.79
158,43.7,1,29.8,4,0,1,0,33.1,3.09
158,42.5,0,0.0,0,0,1,0,2.1,7.97
158,42.0,0,0.0,0,0,1,0,5.9,6.46
158,41.6,0,0.0,0,0,1,0,9.4,7.06
158,41.1,0,0.0,0,0,1,0,7.2,7.31
158,40.6,0,0.0,0,0,1,0,7.1,6.19
158,40.0,0,0.0,0,0,1,0,6.6,7.6
158,39.7,1,76.0,3,0,1,0,71.4,2.09
158,38.2,1,95.2,3,0,1,0,95.7,1.56
158,36.0,1,82.3,3,0,1,0,81.9,1.46
158,33.9,1,97.7,3,0,1,0,98.4,1.29
158,31.5,1,71.0,3,0,1,0,90.4,1.69
158,29.8,1,93.0,3,0,1,0,92.7,1.22
158,27.5,1,68.0,2,0,1,0,74.6,1.6
158,26.1,1,58.0,2,0,1,0,52.7,1.36
158,24.9,1,79.2,2,0,1,0,61.3,1.38
158,23.2,1,56.6,2,0,1,0,64.3,1.06
159,74.0,1,50.9,2,0,0,0,57.0,4.3
159,72.6,1,57.9,1,0,0,0,30.1,5.15
159,71.4,1,35.1,4,0,0,0,49.1,5.19
159,70.2,1,52.1,5,0,0,0,57.7,6.05
159,69.1,1,53.5,5,0,0,0,43.5,4.92
159,67.9,1,32.9,2,0,1,0,25.2,4.47
159,66.7,1,69.0,4,0,1,0,49.6,4.3
159,65.4,1,51.3,1,0,1,0,58.4,3.52
159,63.8,1,38.7,5,0,1,0,59.6,4.81
159,62.7,1,54.4,5,0,1,0,49.8,4.69
159,61.6,1,62.1,4,0,1,0,54.6,3.5
159,60.1,1,63.2,1,0,1,0,38.2,3.48
159,58.6,1,74.4,3,0,1,0,87.2,2.6
159,56.9,1,89.6,3,0,1,0,88.9,2.77
159,55.2,1,86.1,3,0,1,0,79.1,2.14
159,53.2,1,40.3,1,1,1,0,19.8,4.26
159,52.3,1,33.8,4,1,1,0,29.1,3.58
159,50.9,1,28.2,4,1,0,0,15.0,4.26
159,49.8,1,27.0,5,1,0,0,10.2,5.3
159,48.9,1,26.2,1,1,0,0,26.4,3.85
159,47.7,1,25.0,1,1,0,0,11.0,4.05
159,46.7,1,23.6,5,1,0,0,32.9,3.97
159,45.8,1,43.5,5,1,0,0,34.3,3.97
159,44.7,1,38.3,1,1,0,0,21.3,3.42
159,43.5,1,42.6,4,1,0,0,22.3,3.21
159,42.4,1,17.6,1,1,0,0,16.7,3.24
159,41.2,1,17.4,1,1,0,0,19.0,3.28
159,40.2,1,36.0,1,1,0,0,15.1,3.25
159,39.1,1,38.5,1,1,0,0,25.2,2.75
159,38.1,1,21.4,1,1,0,0,16.0,2.75
159,37.0,1,18.5,5,0,0,0,14.9,3.33
159,36.1,1,18.7,5,0,0,0,26.5,3.51
159,35.5,1,19.4,5,0,0,0,25.6,4.04
159,34.6,1,23.9,1,0,0,0,29.5,2.72
159,33.7,1,26.5,1,0,0,0,22.6,2.62
159,32.7,1,35.9,4,0,0,0,24.1,2.68
159,31.5,1,18.9,1,0,0,0,18.5,2.41
159,30.3,1,38.8,4,0,0,0,19.1,2.53
159,29.5,1,42.0,1,0,0,0,18.2,2.42
159,28.4,1,19.2,5,0,0,0,33.2,2.52
159,27.5,1,30.8,1,0,0,0,15.1,2.74
159,26.7,1,29.7,1,0,0,0,18.3,2.52
159,25.7,1,30.9,1,0,0,0,22.8,2.24
159,24.7,1,32.1,4,0,0,0,11.3,2.43
159,23.8,1,28.5,4,0,0,0,34.1,2.0
159,22.7,1,42.8,4,0,1,0,21.9,1.52
159,21.2,0,0.0,0,0,1,0,3.3,4.0
159,20.8,1,37.5,1,0,1,0,52.3,1.45
159,19.8,1,54.2,4,0,1,0,58.4,1.34
159,18.6,1,45.8,2,0,1,0,44.3,1.11
159,17.5,1,49.3,5,0,1,0,39.2,1.1
159,16.4,1,63.1,1,0,1,0,31.4,1.26
159,14.9,1,57.9,5,0,1,0,47.3,1.06
159,13.6,1,50.9,4,0,1,0,39.8,1.02
159,12.4,1,32.7,2,0,1,0,54.7,0.57
159,11.3,1,54.0,5,0,1,0,30.9,0.96
159,10.4,1,60.0,1,0,1,0,46.9,0.57
159,9.3,1,47.3,1,0,1,0,28.1,0.74
159,8.0,1,43.5,1,0,1,0,32.6,0.86
159,6.8,1,40.0,2,0,1,0,48.0,0.22
160,72.4,1,85.2,2,1,1,0,62.9,4.37
160,70.9,1,91.2,2,0,1,0,57.0,4.11
160,69.6,0,0.0,0,0,1,0,10.4,11.52
160,69.0,0,0.0,0,0,1,0,10.3,11.42
160,68.5,0,0.0,0,0,1,0,4.8,12.46
160,68.0,0,0.0,0,0,1,0,7.2,12.42
160,67.5,1,18.5,4,0,1,0,17.5,5.56
160,66.6,1,31.4,4,0,1,0,25.7,4.3
160,65.6,1,39.4,5,0,1,0,16.2,5.27
160,64.8,1,30.6,1,0,1,0,23.8,5.31
160,63.6,1,33.3,5,0,1,0,13.9,5.57
160,62.8,1,24.4,5,0,1,0,34.6,4.53
160,61.7,1,22.4,4,0,1,0,34.1,4.72
160,60.6,1,30.1,5,0,1,0,28.0,5.03
160,59.6,1,25.1,4,0,1,0,24.1,4.79
160,58.5,1,20.0,1,0,1,0,20.8,4.16
160,57.3,1,22.4,4,0,1,0,15.7,4.24
160,56.1,1,68.5,4,0,1,0,59.5,3.63
160,54.8,1,85.0,1,0,1,0,70.0,3.26
160,53.4,1,87.9,2,0,1,0,88.2,2.6
160,51.7,1,91.2,1,0,1,0,83.5,2.89
160,50.1,1,70.1,2,0,1,0,56.3,2.92
160,48.7,1,66.8,3,0,1,0,75.9,2.44
160,47.2,1,81.0,3,0,1,0,95.2,1.92
160,45.4,1,93.2,3,0,1,0,92.6,1.92
160,43.5,1,72.2,3,0,1,0,74.8,2.31
160,41.8,1,80.0,3,0,1,0,83.7,1.79
160,39.9,1,82.2,3,0,1,0,76.3,1.73
160,37.9,1,71.2,3,0,1,0,83.7,1.52
160,35.8,1,76.0,3,0,1,0,78.9,1.35
160,33.9,0,0.0,0,0,1,0,8.5,6.44
160,33.5,0,0.0,0,1,1,0,6.8,5.65
160,32.9,0,0.0,0,1,1,0,5.8,4.7
160,32.5,0,0.0,0,1,1,0,2.2,4.62
160,31.9,0,0.0,0,1,1,0,8.6,4.57
160,31.4,1,31.5,5,1,1,0,59.4,2.09
160,29.9,1,56.5,1,1,1,0,39.8,1.67
160,28.3,1,50.8,1,1,1,0,38.3,2.15
160,27.0,1,52.6,1,1,1,0,28.7,1.35
160,25.8,1,49.5,2,1,1,0,33.9,1.64
160,24.4,1,68.7,4,1,1,0,29.3,1.42
160,23.2,0,0.0,0,1,1,0,7.6,3.53
160,22.6,0,0.0,0,0,1,0,5.2,4.12
160,22.1,1,51.5,1,0,0,0,52.4,1.36
160,20.9,1,41.9,5,0,0,0,37.9,1.97
160,20.0,1,34.6,4,0,0,0,59.2,1.67
160,18.7,1,33.2,5,1,0,0,43.8,1.43
160,17.5,1,60.2,1,1,0,0,93.6,1.08
160,16.0,1,97.5,3,1,0,0,76.9,0.8
160,14.3,1,62.4,4,1,0,0,67.4,1.05
160,12.8,1,86.7,4,1,0,0,66.4,0.48
160,11.2,1,92.1,2,1,0,0,74.0,0.45
160,9.5,1,88.8,4,1,0,0,62.0,0.53
160,7.9,1,62.0,4,1,0,0,72.5,0.54
160,6.8,0,0.0,0,1,0,0,3.0,1.0
160,6.4,0,0.0,0,1,0,0,11.1,1.41
160,5.9,0,0.0,0,1,0,0,11.7,1.3
160,5.7,0,0.0,0,1,0,0,3.2,1.32
160,5.4,0,0.0,0,1,0,0,6.4,0.91
160,5.0,0,0.0,0,1,0,0,2.7,1.1
161,31.1,0,0.0,0,0,0,0,4.1,8.13
161,30.8,0,0.0,0,0,0,0,10.4,6.66
161,30.5,0,0.0,0,0,0,0,6.9,6.73
161,30.1,0,0.0,0,0,0,0,8.3,6.07
161,29.7,0,0.0,0,0,0,0,9.7,6.65
161,29.2,0,0.0,0,0,0,0,6.9,7.36
161,29.0,1,53.0,5,0,0,0,25.4,2.76
161,28.2,1,30.5,1,0,0,0,25.9,2.38
161,27.2,0,0.0,0,0,0,0,6.5,5.62
161,26.8,0,0.0,0,0,0,0,8.9,5.17
161,26.4,0,0.0,0,0,0,0,6.7,7.24
161,26.1,0,0.0,0,0,0,0,2.5,7.43
161,25.6,1,34.4,2,0,0,0,50.1,1.4
161,24.2,1,32.4,4,0,0,0,39.1,1.86
161,23.2,1,54.2,4,0,1,0,56.6,1.37
161,22.1,1,57.1,1,0,1,0,36.2,1.98
161,20.9,1,54.6,4,0,1,0,31.0,1.45
161,19.9,1,67.0,1,0,1,0,33.9,1.43
161,18.7,1,23.8,4,0,1,0,28.8,1.43
161,17.6,1,20.0,1,0,1,0,14.2,1.52
161,16.6,1,33.0,5,0,1,0,14.6,1.68
161,15.7,1,40.4,4,0,1,0,19.0,1.31
161,14.6,1,87.4,4,0,1,0,94.7,0.91
161,13.0,1,77.0,1,0,1,0,82.8,1.01
161,11.6,1,82.7,2,0,0,0,68.5,0.96
161,10.3,1,92.2,3,0,0,0,84.9,0.49
161,8.4,1,73.9,3,0,0,0,77.0,0.27
161,6.5,1,95.5,3,0,0,0,86.2,0.14
161,4.6,1,87.1,3,0,0,0,82.9,0.24
161,2.6,1,65.4,4,0,0,0,88.7,0.08
161,1.4,1,32.1,1,0,0,0,32.5,0.1
161,0.3,1,33.6,5,0,0,0,40.0,0.23
162,44.9,1,29.2,1,1,0,0,12.0,3.57
162,43.7,1,15.1,4,1,0,0,23.4,3.8
162,43.0,1,36.9,4,1,0,0,10.2,3.59
162,41.9,1,26.4,4,1,0,0,21.9,3.98
162,41.0,1,23.4,1,1,0,0,26.5,3.05
162,39.8,1,33.1,5,1,0,0,35.9,3.61
162,38.9,1,40.0,1,1,0,0,53.9,2.78
162,37.7,1,39.1,5,1,0,0,30.4,2.98
162,36.7,1,64.6,2,1,0,0,33.8,2.33
162,35.3,1,44.9,2,1,0,0,31.7,2.17
162,33.8,1,56.2,1,1,0,0,54.9,2.57
162,32.8,1,80.6,4,1,0,0,61.2,1.8
162,31.4,1,48.7,2,1,0,0,33.8,2.42
162,30.3,1,30.4,5,1,0,0,33.4,2.19
162,29.3,0,0.0,0,1,0,0,2.2,6.23
162,29.0,1,67.9,1,1,0,0,29.0,2.17
162,27.9,1,32.7,5,1,0,0,53.7,1.74
162,26.9,1,36.8,2,1,0,0,48.3,1.78
162,25.7,1,33.8,1,1,0,0,57.1,1.89
162,24.5,1,56.2,1,1,0,0,40.9,2.01
162,23.4,1,52.8,5,1,0,0,33.7,1.59
162,22.2,1,48.1,1,1,0,0,37.2,1.54
162,21.1,1,63.2,1,1,0,0,41.4,1.44
162,20.0,1,63.6,4,1,0,0,38.3,1.18
162,18.6,1,51.3,2,1,0,0,57.3,1.21
162,17.2,0,0.0,0,1,0,0,5.2,3.87
162,16.9,0,0.0,0,1,0,0,7.2,2.99
162,16.7,0,0.0,0,1,0,0,11.9,3.34
162,16.3,0,0.0,0,1,0,0,10.6,2.46
162,15.8,0,0.0,0,1,0,0,3.3,3.72
162,15.3,0,0.0,0,1,0,0,4.1,2.98
162,14.8,0,0.0,0,1,0,0,11.5,2.87
162,14.4,0,0.0,0,1,0,0,5.4,2.71
162,14.0,1,60.6,3,1,0,0,82.4,0.75
162,12.0,1,60.9,3,1,0,0,81.3,0.71
162,10.5,1,91.8,4,1,0,0,84.2,0.7
162,8.9,1,79.0,2,1,0,0,61.2,0.26
162,7.4,1,94.1,2,1,0,0,71.3,0.35
162,5.5,1,94.7,3,1,0,0,55.4,0.28
162,3.7,1,86.1,2,0,0,0,67.0,0.23
162,2.2,1,66.6,1,0,0,0,84.1,0.21
162,1.0,1,80.9,2,0,0,0,89.5,0.0
163,97.0,1,33.1,1,0,0,0,33.9,7.29
163,95.8,1,52.2,4,0,0,0,41.7,7.86
163,94.7,1,32.8,4,0,0,0,27.2,9.55
163,93.7,1,52.1,4,0,0,0,48.0,7.42
163,92.6,1,66.9,2,0,0,0,37.9,5.74
163,91.2,1,65.6,5,0,0,0,54.3,7.08
163,90.0,1,58.8,2,0,0,0,39.6,6.33
163,88.8,1,45.6,2,0,1,0,46.6,6.05
163,87.8,1,65.0,4,0,1,0,40.3,5.41
163,86.3,1,63.6,1,0,1,0,39.6,6.32
163,84.9,1,55.9,2,0,1,0,41.5,5.58
163,83.4,1,46.1,2,0,1,0,27.9,5.38
163,82.1,1,38.3,1,0,1,0,41.0,5.76
163,80.9,1,36.7,5,0,1,0,50.4,5.18
163,79.5,1,56.2,2,0,1,0,26.0,4.77
163,78.1,1,46.8,4,0,1,0,47.5,6.01
163,77.0,1,68.1,1,0,1,0,60.1,5.24
163,75.8,1,43.8,1,0,1,0,10.4,6.19
163,74.7,1,43.6,4,0,1,0,12.3,6.74
163,73.7,1,42.1,4,0,1,0,17.8,5.3
163,72.4,1,43.6,1,0,1,0,14.5,5.62
163,71.3,1,44.7,1,0,1,0,10.6,5.25
163,70.2,1,44.8,2,0,1,0,56.7,4.13
163,68.8,1,31.9,5,0,1,0,34.4,5.86
163,67.9,1,57.1,4,0,1,0,25.5,4.83
163,66.7,1,48.3,1,0,1,0,35.5,4.43
163,65.5,1,61.1,4,0,1,0,51.6,4.8
163,64.3,1,44.5,4,0,1,0,36.0,4.31
163,63.5,1,51.0,2,0,1,0,54.9,3.72
163,61.9,1,54.9,2,0,1,0,48.8,4.04
163,60.4,1,52.8,2,0,1,0,53.7,3.91
163,59.0,1,72.9,2,0,1,0,72.4,3.45
163,57.6,1,79.0,2,0,1,0,51.3,3.26
163,56.3,1,75.5,2,1,1,0,64.1,3.31
163,54.7,1,74.3,2,1,1,0,75.0,3.33
163,53.2,1,54.7,2,1,1,0,72.5,2.97
163,51.7,1,59.1,2,1,1,0,58.9,3.2
163,50.3,1,76.6,2,1,1,0,57.5,2.62
163,48.7,1,26.4,1,1,1,0,11.4,3.74
163,47.8,1,26.6,5,1,1,0,21.6,4.19
163,46.8,1,16.9,5,1,1,0,19.2,3.61
163,45.8,1,22.8,4,0,1,0,24.9,3.73
163,44.8,1,17.8,4,0,1,0,25.3,4.08
163,43.9,1,22.3,4,0,1,0,31.1,3.73
163,42.9,1,27.5,4,0,1,0,11.0,3.84
163,41.8,1,44.0,1,0,1,0,13.3,3.37
163,40.9,1,21.2,5,0,1,0,12.4,3.42
163,40.0,0,0.0,0,0,1,0,10.8,6.68
163,39.4,0,0.0,0,0,1,0,3.6,6.86
163,38.8,1,54.1,5,0,1,0,27.9,3.17
163,37.6,1,56.5,4,0,1,0,34.5,2.3
163,36.2,1,43.4,4,0,1,0,52.4,2.91
163,34.9,1,44.9,2,0,1,0,26.1,2.21
163,33.6,1,56.4,5,0,1,0,35.1,2.4
163,32.3,1,31.5,5,0,1,0,46.5,2.5
163,31.1,1,54.9,5,0,1,0,57.6,2.12
163,29.9,1,32.5,2,0,1,0,26.0,2.26
163,28.6,1,52.1,2,0,1,0,49.7,1.48
163,27.0,1,64.4,2,0,1,0,51.1,1.52
163,25.3,1,52.8,1,0,1,0,43.9,1.76
164,34.3,1,80.5,3,1,0,0,76.9,1.18
164,32.4,1,66.1,3,1,0,0,95.5,1.45
164,30.8,1,90.2,3,1,0,0,82.6,1.31
164,29.0,1,89.0,3,1,0,0,93.4,1.19
164,26.7,1,70.0,3,1,0,0,93.4,1.3
164,25.0,1,86.3,3,1,0,0,91.9,0.98
164,23.0,1,100.0,3,1,0,0,83.0,1.3
164,21.3,1,85.1,3,1,0,0,94.5,0.92
164,19.2,1,77.0,3,1,0,0,83.4,0.75
164,17.4,1,97.9,3,1,0,0,96.2,0.92
164,15.4,1,74.8,3,1,1,0,74.7,0.78
164,13.7,1,88.1,3,1,1,0,87.1,0.63
164,11.2,0,0.0,0,1,1,0,11.0,1.98
164,10.9,0,0.0,0,1,1,0,9.9,1.69
164,10.4,0,0.0,0,1,1,0,6.4,1.64
164,9.8,0,0.0,0,1,1,0,6.6,1.59
164,9.3,0,0.0,0,1,1,0,11.9,1.56
164,8.8,0,0.0,0,1,1,0,9.3,1.51
164,8.2,0,0.0,0,1,1,0,9.3,1.33
164,7.6,0,0.0,0,1,1,0,4.3,1.08
164,6.9,1,60.6,2,1,1,0,40.9,0.41
164,5.4,1,51.6,4,1,1,0,57.0,0.4
164,4.0,1,47.2,4,1,1,0,48.0,0.37
